YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueTypeID,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,TopicID,QuestionID,ResponseID,LocationID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_1,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_1,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_1,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,79.7,79.7,,,73.4,84.8,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,79.8,79.8,,,73.6,84.9,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,76.6,76.6,,,65.8,84.8,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,76.3,76.3,,,65.3,84.6,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,82.3,82.3,,,74.6,88,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,82.1,82.1,,,74.9,87.6,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,83.6,83.6,,,76.2,89,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,84.0,84,,,76.8,89.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,72.1,72.1,,,57.9,82.9,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,72.0,72,,,58,82.8,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA13_2,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,9.9,9.9,,,9.2,10.7,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,10.9,10.9,,,9.8,12.1,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,10.9,10.9,,,9.9,12.1,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,9.7,9.7,,,8.7,10.8,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,9.0,9,,,8.1,10,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,8.7,8.7,,,7.8,9.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,6.8,6.8,,,6.1,7.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,18.8,18.8,,,14.8,23.5,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,16.1,16.1,,,12.6,20.3,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,11.5,11.5,,,10.1,13,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,14.7,14.7,,,13.1,16.5,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,9.4,9.4,,,7.2,12,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,10.2,10.2,,,7.9,13,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,CrdPrev,Crude Prevalence,8.8,8.8,,,5.1,14.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,AgeAdjPrev,Age-adjusted Prevalence,9.5,9.5,,,5.6,15.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_1,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,CrdPrev,Crude Prevalence,7.1,7.1,,,5.8,8.7,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_2,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,CrdPrev,Crude Prevalence,4.1,4.1,,,2.6,6.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_2,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_2,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,CrdPrev,Crude Prevalence,10.3,10.3,,,7.9,13.3,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_2,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,CrdPrev,Crude Prevalence,4.3,4.3,,,2.4,7.6,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_2,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA2_2,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA5_0,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,OTH,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA6_0,,06,RACE,MRC,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,OVERALL,OVR,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,GENDER,GENM,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,GENDER,GENF,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,RACE,WHT,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,RACE,BLK,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,CrdPrev,Crude Prevalence,,,-,No Data Available,,,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,RACE,HIS,,,,
2014,2014,CA,California,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,AgeAdjPrev,Age-adjusted Prevalence,,,-,No Data Available,,,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",DIA,DIA7_0,,06,RACE,HIS,,,,
